Date,GDP_new,EMP_CAN,MANU_N_ORD_new,CRED_T_cb
1981-01-01,13.651936510731385,9.324249246083966,16.532093952260848,11.687290452047726
1981-02-01,13.654979174106082,9.331079035458199,16.56836101922382,11.702909258377234
1981-03-01,13.654159312575626,9.330671270183512,16.562361360908444,11.703917656267354
1981-04-01,13.665923882871171,9.333955258175484,16.593247032761216,11.726454948888376
1981-05-01,13.657560243141319,9.33660291037349,16.590470056441898,11.724368835336202
1981-06-01,13.656076239687355,9.339225989680811,16.592892666052183,11.755801052853856
1981-07-01,13.652456159834639,9.335774066563088,16.62112723757399,11.778722292983453
1981-08-01,13.644346831652783,9.337307768638059,16.529437145239037,11.812615156546286
1981-09-01,13.655581633623234,9.335094607809655,16.604495238839213,11.817877548586964
1981-10-01,13.64851803378804,9.332566854218797,16.58625628543204,11.823222383193022
1981-11-01,13.648171375219057,9.331805509257359,16.571680786363398,11.948078816780217
1981-12-01,13.654633092292029,9.326878188224134,16.569449551340004,11.970590789421207
1982-01-01,13.6409459211269,9.324160008175642,16.546997753128633,11.955782692295456
1982-02-01,13.646586549200444,9.320709324449128,16.57590963556449,11.957444605674576
1982-03-01,13.640136313255015,9.318351371994973,16.580733449582297,11.978783011079507
1982-04-01,13.630936134971895,9.312562969514511,16.547937393936277,11.973042886306876
1982-05-01,13.63373383700032,9.307639481638459,16.518258330673774,11.974310813290238
1982-06-01,13.623673439511727,9.30023591907901,16.573238824173284,11.984914621750923
1982-07-01,13.616670747908072,9.295930739810366,16.544041941712816,11.980770516161753
1982-08-01,13.623116392583935,9.290656888314551,16.526479962044327,11.98561922257384
1982-09-01,13.62271635773328,9.287921591132532,16.549568475309332,11.982391449711056
1982-10-01,13.61020406438629,9.286115525039742,16.505143067863433,11.978400103804297
1982-11-01,13.617073208050547,9.283971802030324,16.556098395899713,11.973175431522346
1982-12-01,13.620669232108225,9.284900384801267,16.544182348960447,11.967777384615205
1983-01-01,13.62471664026529,9.287403259777616,16.589628423593147,11.96190334421008
1983-02-01,13.625826939455653,9.288985179966152,16.58550614280258,11.950786770053798
1983-03-01,13.633909701843189,9.294212660512308,16.575133815650275,11.950593126718395
1983-04-01,13.63750981814158,9.299504430283887,16.60741756044372,11.941540532977092
1983-05-01,13.648171375219057,9.301323019688054,16.62268691784393,11.935798177733426
1983-06-01,13.66391910703195,9.307594116380074,16.626118754129454,11.930068783225273
1983-07-01,13.658868898722268,9.31230111495065,16.65657042328107,11.924591308719997
1983-08-01,13.665817434106147,9.317093916918022,16.649865804507495,11.919636463301414
1983-09-01,13.672739164510466,9.32136282855231,16.8707200579165,11.913525424077084
1983-10-01,13.664709694847568,9.320386891149722,16.690251942760852,11.914389245098882
1983-11-01,13.668795356973298,9.320270431348378,16.711595433767684,11.918643874328255
1983-12-01,13.677698942469608,9.322543423995675,16.716553706819287,11.923019841462056
1984-01-01,13.687170235590148,9.320861548487388,16.717812278358473,11.924929149917975
1984-02-01,13.686065047770498,9.324017210956375,16.736846574968435,11.929389858536762
1984-03-01,13.693034998845873,9.324195704294587,16.751782288929874,11.939153523430472
1984-04-01,13.703819162957688,9.323535119742525,16.749139885425013,11.937330082897788
1984-05-01,13.705766055664519,9.327723327611226,16.766666574607424,11.940178157148331
1984-06-01,13.70627892530325,9.333840367961795,16.77271455753364,11.945103906863432
1984-07-01,13.711095852553555,9.337554351702575,16.78686148594179,11.953931446997485
1984-08-01,13.715037223004837,9.336911346998818,16.80803662362251,11.955249525109222
1984-09-01,13.70915931881307,9.33906774374872,16.762156062540974,11.966653614215904
1984-10-01,13.720237314937778,9.340289104531438,16.782554583824126,11.976156209928535
1984-11-01,13.721951268107162,9.340587627721883,16.78908142301372,11.986460351979781
1984-12-01,13.721265109662138,9.344023003163578,16.76596563302801,11.993980304027978
1985-01-01,13.73039433948132,9.348509742533953,16.79175874348307,11.992638059309098
1985-02-01,13.737976210855678,9.350649990436368,16.79102593787563,11.992650438457659
1985-03-01,13.744771824990535,9.352829028268413,16.843779265628143,12.010836047468972
1985-04-01,13.737778104522166,9.356300457419717,16.8122737669217,12.019363477231181
1985-05-01,13.747680932251685,9.359940714704623,16.837737985870746,12.017439210678527
1985-06-01,13.751091550004718,9.361085258668608,16.841627722551575,12.026820373658515
1985-07-01,13.753982356943077,9.365727430029933,16.847377667091322,12.03366379511922
1985-08-01,13.757915428130717,9.368377774416007,16.860167357136984,12.030140632057888
1985-09-01,13.762857675650515,9.369333593463491,16.865186025044785,12.03654687239656
1985-10-01,13.778988472549445,9.371948887172596,16.86023966385417,12.040525606521209
1985-11-01,13.784414287288618,9.377463685012241,16.871177866447837,12.051463527302754
1985-12-01,13.785190743547405,9.380968830179091,16.855756751287736,12.06239856069508
1986-01-01,13.78443319698783,9.384587753502563,16.93223308477173,12.076977114195222
1986-02-01,13.78394142969377,9.385796750602147,16.881606768332112,12.094011955976663
1986-03-01,13.775080314303796,9.386501324489926,16.847475204218938,12.129796170025516
1986-04-01,13.78605954321645,9.3933367010601,16.859073646135226,12.112942587532366
1986-05-01,13.780299490004909,9.390760121480541,16.841546488325594,12.085666171667077
1986-06-01,13.779653696225543,9.394069271332198,16.835014209658553,12.080027447012844
1986-07-01,13.78556857525247,9.394085914421154,16.871155259549607,12.08986461889565
